Title,Video url,Duration in minutes
Ariana Grande and Zedd - Break Free (Karaoke Version),https://www.youtube.com/watch?v=L2YJD9urLdA,3.93
James Bay - Let It Go (Karaoke Version),https://www.youtube.com/watch?v=nhv788BMisk,4.73
Adele - Set Fire To The Rain (Karaoke Version),https://www.youtube.com/watch?v=C02apNNsmeI,4.37
Queen - I Want To Break Free (Karaoke Version),https://www.youtube.com/watch?v=y_IIuMX0rHA,4.67
Billie Eilish - No Time To Die (Karaoke Version),https://www.youtube.com/watch?v=ioqGmaBHUrk,4.32
"SLANDER, Dylan Matthew - Love Is Gone (Acoustic) (Karaoke Version)",https://www.youtube.com/watch?v=3AnKy-mzUXQ,3.3
Maroon 5 - Sugar (Karaoke Version),https://www.youtube.com/watch?v=PqX8aA6w4bM,4.28
"ZAYN, Sia - Dusk Till Dawn (Karaoke Version)",https://www.youtube.com/watch?v=NvP568DzP5c,4.67
Selena Gomez - Love You Like A Love Song (Karaoke Version),https://www.youtube.com/watch?v=t_4bSwL7-8w,3.4
Lauren Daigle - You Say (Karaoke Version),https://www.youtube.com/watch?v=EgU_KyzoMZg,4.68
Lionel Richie - Hello (Karaoke Version),https://www.youtube.com/watch?v=uixkkqOQoD0,4.22
Air Supply - All Out Of Love (Karaoke Version),https://www.youtube.com/watch?v=FBQeaKYmZtA,4.22
Les Miserables - I Dreamed A Dream (Karaoke Version),https://www.youtube.com/watch?v=ruviSIVo-TM,5.05
Whitney Houston (With Mariah Carey) - When You Believe (Karaoke Version),https://www.youtube.com/watch?v=bHrUsofyXFk,5.62
One Direction - Drag Me Down (Karaoke Version),https://www.youtube.com/watch?v=WHLKZDMUR6o,3.57
Lonestar - Amazed (Karaoke Version),https://www.youtube.com/watch?v=HHigjZSmsSs,4.32
Khalid - Location (Karaoke Version),https://www.youtube.com/watch?v=pgDxe8JO_wY,3.12
Giveon - HEARTBREAK ANNIVERSARY (Karaoke Version),https://www.youtube.com/watch?v=nRD8iFBRruw,3.6
Justin Bieber and Nicki Minaj - Beauty And A Beat (Karaoke Version),https://www.youtube.com/watch?v=xO3u3T8ztsA,4.15
Robbie Williams - Angels (Karaoke Version),https://www.youtube.com/watch?v=pGFEj-Dv3-0,4.73
Whitney Houston - Didn't We Almost Have It All (Karaoke Version),https://www.youtube.com/watch?v=16MeABER5xg,4.95
Descendants 3 - Queen Of Mean (Karaoke Version),https://www.youtube.com/watch?v=BRWpIbuGa1M,3.42
Aurora - Runaway (Karaoke Version),https://www.youtube.com/watch?v=NqFeNHOwv7c,4.45
Alessia Cara - Scars To Your Beautiful (Karaoke Version),https://www.youtube.com/watch?v=fD8lvKK_keM,4.42
Brenda Lee - Rockin' Around The Christmas Tree (Karaoke Version),https://www.youtube.com/watch?v=dETgVcucAxo,2.43
"BLACKPINK, Selena Gomez - Ice Cream (Karaoke Version)",https://www.youtube.com/watch?v=N7kV59gpJjg,3.33
Sam Smith - I'm Not The Only One (Karaoke Version),https://www.youtube.com/watch?v=7LOW-zFO380,4.17
Dua Lipa - Levitating (Karaoke Version),https://www.youtube.com/watch?v=nK9hD9_SAdU,3.78
Maroon 5 - This Love (Karaoke Version),https://www.youtube.com/watch?v=BXvaGeVKNIw,4
ABBA - Chiquitita (Karaoke Version),https://www.youtube.com/watch?v=1gRQKAivLns,5.55
Tom Jones - I Know (Karaoke Version),https://www.youtube.com/watch?v=l4lHAiYGzdE,4.28
Charlie Puth ft. Meghan Trainor - Marvin Gaye (Karaoke Version),https://www.youtube.com/watch?v=fQcKB3IEK9k,3.53
"Milo Manheim, Meg Donnelly - Someday (from ""ZOMBIES"") (Karaoke Version)",https://www.youtube.com/watch?v=UzP_Fqbdry0,3.35
Halsey - Without Me (Karaoke Version),https://www.youtube.com/watch?v=_QC9OSgbmC8,3.62
Iggy Azalea and Charli Xcx - Fancy (Karaoke Version),https://www.youtube.com/watch?v=nrV7e6ASomM,3.58
"Ariana Grande - thank u, next (Karaoke Version)",https://www.youtube.com/watch?v=KqrDah9PD_c,3.67
Miley Cyrus - When I Look At You (Karaoke Version),https://www.youtube.com/watch?v=TQ_2f80tE-w,4.5
Julia Michaels - Issues (Karaoke Version),https://www.youtube.com/watch?v=SfYXCwmgOoc,3.35
Justin Bieber - Boyfriend (Karaoke Version),https://www.youtube.com/watch?v=LYI2Gwxqiag,3.23
Green Day - Wake Me Up When September Ends (Karaoke Version),https://www.youtube.com/watch?v=PE9rE3E-fGo,5.02
Christina Aguilera - Beautiful (Karaoke Version),https://www.youtube.com/watch?v=bkkkbniDtHA,4.58
Mandy Moore - Only Hope (Karaoke Version),https://www.youtube.com/watch?v=arpSSvad-Uk,4.15
One Direction - What Makes You Beautiful (Karaoke Version),https://www.youtube.com/watch?v=SLrJwiLsa9A,3.72
The Weeknd - Save Your Tears (Karaoke Version),https://www.youtube.com/watch?v=n4dG93qt0B8,3.93
Eric Clapton - Tears In Heaven (Karaoke Version),https://www.youtube.com/watch?v=08SGDHJ2fLY,4.63
Green Day - Boulevard Of Broken Dreams (Karaoke Version),https://www.youtube.com/watch?v=r8BdFXaYE8s,4.95
Ariana Grande - Santa Tell Me (Karaoke Version),https://www.youtube.com/watch?v=QzFDehvDcdU,3.85
Lana Del Rey - Video Games (Karaoke Version),https://www.youtube.com/watch?v=AOVyQC67Q4g,5.3
Everybody Loves An Outlaw -  I See Red (Karaoke Version),https://www.youtube.com/watch?v=r7vAruZVl88,4.2
Billie Eilish - wish you were gay (Karaoke Version),https://www.youtube.com/watch?v=IOzAmILqFkI,4.03
Grace VanderWaal - I Don't Know My Name (Karaoke Version),https://www.youtube.com/watch?v=dlNbMMkldi0,2.93
"Matt Redman - 10,000 Reasons (Bless The Lord) (Karaoke Version)",https://www.youtube.com/watch?v=vWdqDmjQuaE,4.57
Roxette - It Must Have Been Love (Karaoke Version),https://www.youtube.com/watch?v=MPc1NApGnQM,4.63
Hercules - I Won't Say (I'm In Love) (Karaoke Version),https://www.youtube.com/watch?v=QJmL664nLhA,2.57
Rihanna - Unfaithful (Karaoke Version),https://www.youtube.com/watch?v=bhUe11gw23I,4.08
Katy Perry ft. Juicy J - Dark Horse (Karaoke Version),https://www.youtube.com/watch?v=0NV85akrcHo,4
ROSÉ - Gone (Karaoke Version),https://www.youtube.com/watch?v=odgQHiemvXA,3.82
One Direction - Story Of My Life (Karaoke Version),https://www.youtube.com/watch?v=LTj11cPudyw,4.45
Ed Sheeran - Supermarket Flowers (Karaoke Version),https://www.youtube.com/watch?v=8xWHhumQj4c,4.23
Benson Boone - In The Stars (Karaoke Version),https://www.youtube.com/watch?v=QnitepvT9zQ,3.9
Maroon 5 - Sunday Morning (Karaoke Version),https://www.youtube.com/watch?v=dZlowemJbj4,4.53
Nicki Minaj - Anaconda (Karaoke Version),https://www.youtube.com/watch?v=Del8tBjZm5I,4.47
Natalie Imbruglia - Torn (Karaoke Version),https://www.youtube.com/watch?v=7rmxIEjMNX0,4.42
"Train - Hey, Soul Sister (Karaoke Version)",https://www.youtube.com/watch?v=VmXansa3xTg,4.08
Birdy - People Help The People (Karaoke Version),https://www.youtube.com/watch?v=hjZKniV_hSc,4.67
Ariana Grande and Iggy Azalea - Problem (Karaoke Version),https://www.youtube.com/watch?v=YXVxusIRT5A,3.55
Justin Bieber - What Do You Mean (Karaoke Version),https://www.youtube.com/watch?v=kKKXhrS_my4,3.95
Omi - Cheerleader (Felix Jaehn Edit) (Karaoke Version),https://www.youtube.com/watch?v=Gart4SIWnX0,3.37
LP - Lost On You (Karaoke Version),https://www.youtube.com/watch?v=9Mpv9Wlij5g,5.08
Wicked - Defying Gravity (Karaoke Version),https://www.youtube.com/watch?v=_ce778S_3iI,6.4
DJ Snake ft. Justin Bieber - Let Me Love You (Karaoke Version),https://www.youtube.com/watch?v=VP5ODDPUpcE,3.98
Fleetwood Mac - Dreams (Karaoke Version),https://www.youtube.com/watch?v=RpvbNiC6u_4,4.68
Juice WRLD - Lucid Dreams (Karaoke Version),https://www.youtube.com/watch?v=Nt484LGuiPA,4.18
Elle King - Ex's & Oh's (Karaoke Version),https://www.youtube.com/watch?v=odO7rH5vmaI,3.88
Conan Gray - The Cut That Always Bleeds (Karaoke Version),https://www.youtube.com/watch?v=JD9XKAw5Xu8,4.3
Wheatus - Teenage Dirtbag (Karaoke Version),https://www.youtube.com/watch?v=jbK7Ps-7Gfc,4.62
One Direction - Little Things (Karaoke Version),https://www.youtube.com/watch?v=JShoho_WYIQ,4.23
Dua Lipa - IDGAF (Karaoke Version),https://www.youtube.com/watch?v=NvrQEgIKi4A,4.15
José Feliciano - Feliz Navidad (Karaoke Version),https://www.youtube.com/watch?v=3qTDEpO7k8s,3.43
One Direction - Steal My Girl (Karaoke Version),https://www.youtube.com/watch?v=t4p3nvGWOB4,4.17
Queen - Don't Stop Me Now (Karaoke Version),https://www.youtube.com/watch?v=G962z-4OL9E,3.98
Zara Larsson - Uncover (Karaoke Version),https://www.youtube.com/watch?v=O0RZc6k_eLw,4.02
Katy Perry - Thinking Of You (Karaoke Version),https://www.youtube.com/watch?v=mB8xUlfdDbU,4.5
SZA - Kill Bill (Karaoke Version),https://www.youtube.com/watch?v=OEc9U6Prxos,2.82
Queen - Too Much Love Will Kill You (Karaoke Version),https://www.youtube.com/watch?v=h9iHDVEkBYE,4.57
"Post Malone, Swae Lee - Sunflower (Karaoke Version)",https://www.youtube.com/watch?v=awxvtj-0JKw,2.87
Taylor Swift feat. The Civil Wars - Safe & Sound (Karaoke Version),https://www.youtube.com/watch?v=7h2eqd0Kx4g,4.33
Lana Del Rey - Summertime Sadness (Karaoke Version),https://www.youtube.com/watch?v=W812a1FEO4k,4.43
"Alan Walker, K-391 and Emelie Hollow - Lily (Karaoke Version)",https://www.youtube.com/watch?v=-5-Gxfuie4A,3.57
a-ha - Take On Me (Karaoke Version),https://www.youtube.com/watch?v=bC4ER15Hj10,4.18
Maroon 5 ft. Wiz Khalifa - Payphone (Karaoke Version),https://www.youtube.com/watch?v=NAOwdpLvJPU,4.32
Eminem - Mockingbird (Karaoke Version),https://www.youtube.com/watch?v=HAYuls3af5s,4.53
Christina Perri - Jar Of Hearts (Karaoke Version),https://www.youtube.com/watch?v=1JCVr44e5xs,4.37
Alan Walker - Alone (Karaoke Version),https://www.youtube.com/watch?v=w0F6goHM1DM,2.95
Camp Rock - This Is Me (Karaoke Version),https://www.youtube.com/watch?v=e1Uv3rBykpg,3.43
"Dwayne Johnson - You're Welcome (from ""Moana"") (Karaoke Version)",https://www.youtube.com/watch?v=tIYURcd4WB4,2.93
Sia - Elastic Heart (Karaoke Version),https://www.youtube.com/watch?v=mIqMMATs3R4,4.6
Marshmello ft. Bastille - Happier (Karaoke Version),https://www.youtube.com/watch?v=cNqlovKgatw,3.95
Olivia Rodrigo - favorite crime (Karaoke Version),https://www.youtube.com/watch?v=KGn6axh47LM,2.95
"Alan Walker, Sabrina Carpenter & Farruko - On My Way (Karaoke Version)",https://www.youtube.com/watch?v=9oNDMiyLm4U,3.6
Sam Smith - Writing's On The Wall (Karaoke Version),https://www.youtube.com/watch?v=h7vILHaFTiE,5.17
Katy Perry - Firework (Karaoke Version),https://www.youtube.com/watch?v=KUKyy4r-BO4,4.17
James Arthur - Train Wreck (Karaoke Version),https://www.youtube.com/watch?v=fO88Ox-mhDs,3.82
Ariana Grande - Into You (Karaoke Version),https://www.youtube.com/watch?v=I5KLeZM_O2Y,4.43
twenty one pilots - Heathens (from Suicide Squad) (Karaoke Version),https://www.youtube.com/watch?v=hYMHaamhiKU,3.95
Coldplay - The Scientist (Karaoke Version),https://www.youtube.com/watch?v=0ycVgd7YleI,4.72
La La Land - City Of Stars (Karaoke Version),https://www.youtube.com/watch?v=Yl-SJoffk1Q,2.72
High School Musical - Start Of Something New (Karaoke Version),https://www.youtube.com/watch?v=vjSQ-10eRD4,3.62
Taylor Swift - Wildest Dreams (Karaoke Version),https://www.youtube.com/watch?v=A7X9_O35rfs,3.95
Lewis Capaldi - Bruises (Karaoke Version),https://www.youtube.com/watch?v=sj5nOjRDiZk,3.82
Alec Benjamin - Let Me Down Slowly (Karaoke Version),https://www.youtube.com/watch?v=249FPTZ_J3c,3.12
Britney Spears - Oops!...I Did It Again (Karaoke Version),https://www.youtube.com/watch?v=OJorUj0JA3w,3.98
twenty one pilots - Stressed Out (Karaoke Version),https://www.youtube.com/watch?v=QNVtVvAJhDI,3.9
LeAnn Rimes - I Need You (Karaoke Version),https://www.youtube.com/watch?v=2uF-ZTcSR9Q,3.87
Alanis Morissette - Ironic (Karaoke Version),https://www.youtube.com/watch?v=m497f9hB9Gs,4.35
Vanessa Carlton - A Thousand Miles (Karaoke Version),https://www.youtube.com/watch?v=u2K-525UPUA,4.1
"Dan + Shay, Justin Bieber - 10,000 Hours (Karaoke Version)",https://www.youtube.com/watch?v=XVG-jODTeyQ,3.17
Meghan Trainor - Lips Are Movin (Karaoke Version),https://www.youtube.com/watch?v=sWeQn4uBEyQ,3.47
Shawn Mendes - Mercy (Karaoke Version),https://www.youtube.com/watch?v=3nt29LRZqFM,4.02
Extreme - More Than Words (Karaoke Version),https://www.youtube.com/watch?v=lT-3Es67dPs,3.97
Billie Eilish - bellyache (Karaoke Version),https://www.youtube.com/watch?v=GakCnD5pzNM,3.27
Billie Eilish - bellyache (Karaoke Version),https://www.youtube.com/watch?v=GakCnD5pzNM,3.27
Sarah Geronimo - Kiss Me Kiss Me (Karaoke Version),https://www.youtube.com/watch?v=HTTBkyWZFzg,3.83
Meghan Trainor - Me Too (Karaoke Version),https://www.youtube.com/watch?v=9RcoA7RptvE,3.57
Heart - Alone (Karaoke Version),https://www.youtube.com/watch?v=zAbT9dr1R30,3.83
Ali Gatie - It's You (Karaoke Version),https://www.youtube.com/watch?v=QSSbJE6GPGk,3.7
Maroon 5 ft. Cardi B - Girls Like You (Karaoke Version),https://www.youtube.com/watch?v=aNknycqtsxA,4.4
Disney Descendants 2 - What's My Name (Karaoke Version),https://www.youtube.com/watch?v=KH1Vpx7XZQg,3.02
Ariana Grande - God Is A Woman (Karaoke Version),https://www.youtube.com/watch?v=wuhbuzGqBYQ,3.72
Salem Ilese - Mad At Disney (Karaoke Version),https://www.youtube.com/watch?v=GOFxPxTQUvY,2.82
James Arthur - Impossible (Karaoke Version),https://www.youtube.com/watch?v=7LSsqBLWGq0,3.88
Lily Allen - Somewhere Only We Know (Karaoke Version),https://www.youtube.com/watch?v=mBkc7uKrczQ,2.33
Survivor - Eye Of The Tiger (Karaoke Version),https://www.youtube.com/watch?v=83ZFZPhxskc,4.3
Taylor Swift - I Knew You Were Trouble (Karaoke Version),https://www.youtube.com/watch?v=Ut8qAfWUW24,4
Smash Mouth - All Star (Karaoke Version),https://www.youtube.com/watch?v=ABOYo7ioQJo,3.97
Kenny Rogers - Through The Years (Karaoke Version),https://www.youtube.com/watch?v=2d4D-0Vsyiw,4.78
Troye Sivan - Angel Baby (Karaoke Version),https://www.youtube.com/watch?v=CYpILLJpRBE,3.97
Toni Gonzaga - Catch Me I'm Falling (Karaoke Version),https://www.youtube.com/watch?v=EZh4UiPsJ1A,4.8
ABBA - I Have A Dream (Karaoke Version),https://www.youtube.com/watch?v=n4yhmONZimc,5.12
Katy Perry - Unconditionally (Karaoke Version),https://www.youtube.com/watch?v=-rCIyA3RAjk,4.38
One Direction - You and I (Karaoke Version),https://www.youtube.com/watch?v=13yP4A2WE-M,4.45
Ariana Grande - No Tears Left To Cry (Karaoke Version),https://www.youtube.com/watch?v=PSYn6Y1B3KY,4.05
Whitney Houston - Run To You (Karaoke Version),https://www.youtube.com/watch?v=Fus6jCD8VqA,4.72
Ashe - Moral Of The Story (Karaoke Version),https://www.youtube.com/watch?v=xp1bRW9nSvM,3.75
Selena Gomez - Same Old Love (Karaoke Version),https://www.youtube.com/watch?v=YIg0xU_A5-8,4.37
P!nk - What About Us (Karaoke Version),https://www.youtube.com/watch?v=AFg3-6Yzo1I,4.88
Katy Perry ft. Snoop Dogg - California Gurls (Karaoke Version),https://www.youtube.com/watch?v=aUoeErKrMEs,4.25
Eartha Kitt - Santa Baby (Karaoke Version),https://www.youtube.com/watch?v=VIgsBLfcnZQ,3.45
Harry Styles - Falling (Karaoke Version),https://www.youtube.com/watch?v=x5J8uwuVBKs,4.08
Lana Del Rey - Born To Die (Karaoke Version),https://www.youtube.com/watch?v=nuA_oDeq-i0,5
Debbie Gibson - Lost In Your Eyes (Karaoke Version),https://www.youtube.com/watch?v=SEGaufBGkUs,3.82
Mario - Let Me Love You (Karaoke Version),https://www.youtube.com/watch?v=xEwPVphGS70,4.55
Pamungkas - To The Bone (Karaoke Version),https://www.youtube.com/watch?v=ZujI2VFeXXM,6.07
Tom Jones - (It Looks Like) I'll Never Fall In Love Again (Karaoke Version),https://www.youtube.com/watch?v=nBbYK41u6Fw,4.55
Patsy Cline -  Crazy (Karaoke Version),https://www.youtube.com/watch?v=7Qj3rb4dJsM,2.97
Rick Astley - Never Gonna Give You Up (Karaoke Version),https://www.youtube.com/watch?v=8leAAwMIigI,4.22
Powfu ft. beabadoobee - death bed (Karaoke Version),https://www.youtube.com/watch?v=RzzC5rew5jE,3.37
Ava Max - Sweet But Psycho (Karaoke Version),https://www.youtube.com/watch?v=DKN8sskhsrk,3.27
Amy Winehouse - You Know I'm No Good (Karaoke Version),https://www.youtube.com/watch?v=bY82VqRnqu0,4.55
The Greatest Showman - A Million Dreams (Piano Version),https://www.youtube.com/watch?v=aXS-2bHw4VU,4.83
Pharrell Williams - Happy (Karaoke Version),https://www.youtube.com/watch?v=jwH1hD0-DoQ,4.2
Little Mix - Black Magic (Karaoke Version),https://www.youtube.com/watch?v=JsoxO3vWok0,3.97
Boyz II Men - End Of The Road (Karaoke Version),https://www.youtube.com/watch?v=rjPg9JqTxkY,6.4
REO Speedwagon - Can't Fight This Feeling (Karaoke Version),https://www.youtube.com/watch?v=8pE1h4D9iro,4.95
Etta James - At Last (Karaoke Version),https://www.youtube.com/watch?v=ueA-n3cDRgk,3.15
Daniel Caesar ft. Kali Uchis - Get You (Karaoke Version),https://www.youtube.com/watch?v=PenQd3Bhusk,5
Johnny Cash - Hurt (Karaoke Version),https://www.youtube.com/watch?v=Cjudlh8Mb3M,4.05
JP Saxe - If The World Was Ending ft. Julia Michaels (Karaoke Version),https://www.youtube.com/watch?v=kRV8K6ApYu0,3.97
Paramore - Still Into You (Karaoke Version),https://www.youtube.com/watch?v=2lPtXYwT-A4,4.15
ZAYN - PILLOWTALK (Karaoke Version),https://www.youtube.com/watch?v=rFsxIsoN23w,3.97
Sean Kingston - Beautiful Girls (Karaoke Version),https://www.youtube.com/watch?v=S_BNb0R7iX4,4.17
Spice Girls - Wannabe (Karaoke Version),https://www.youtube.com/watch?v=BTDPZQGqjY8,3.12
Birdy - Not About Angels (Karaoke Version),https://www.youtube.com/watch?v=ltMOo1u_-bI,3.75
Maggie Lindemann - Pretty Girl (Karaoke Version),https://www.youtube.com/watch?v=1JPujd2PKHE,4.05
Lady Gaga - Poker Face (Karaoke Version),https://www.youtube.com/watch?v=kTu2QPghqZU,4.43
XXXTENTACION - SAD! (Karaoke Version),https://www.youtube.com/watch?v=bWPM34_JYcg,3.02
Ariana Grande & Justin Bieber - Stuck with U (Karaoke Version),https://www.youtube.com/watch?v=IdruQKij6P4,4.03
Jeff Buckley - Hallelujah (Karaoke Version),https://www.youtube.com/watch?v=nJRLaEwIKMU,7.03
Kesha - TiK ToK (Karaoke Version),https://www.youtube.com/watch?v=SY37clW29Os,4.02
twenty one pilots - Ride (Karaoke Version),https://www.youtube.com/watch?v=muSbrUYiqrI,4.1
BTS (방탄소년단) - Boy With Luv (작은 것들을 위한 시) feat. Halsey (Karaoke Version),https://www.youtube.com/watch?v=ZkNf0YMvdqQ,4.2
Arctic Monkeys - I Wanna Be Yours (Karaoke Version),https://www.youtube.com/watch?v=sAmuevpBwH8,3.12
Christmas Carols - Silent Night (Karaoke Version),https://www.youtube.com/watch?v=i_WCFUGCv6M,3.83
Savage Garden - Truly Madly Deeply (Karaoke Version),https://www.youtube.com/watch?v=DDMdkRDZVmI,5.27
Shakira - Underneath Your Clothes (Karaoke Version),https://www.youtube.com/watch?v=0ih6b17zRM0,3.97
Dean Martin - Let It Snow! Let It Snow! Let It Snow! (Karaoke Version),https://www.youtube.com/watch?v=wsB1_UGiVoU,2.52
Imagine Dragons - Thunder (Karaoke Version),https://www.youtube.com/watch?v=zelLqyeP7_M,3.25
Taylor Swift - We Are Never Ever Getting Back Together (Karaoke Version),https://www.youtube.com/watch?v=IW0EU6Ge5SE,3.55
Selena Gomez - The Heart Wants What It Wants (Karaoke Version),https://www.youtube.com/watch?v=RdhyabRpbxQ,4.23
Ariana Grande ft. The Weeknd - Love Me Harder (Karaoke Version),https://www.youtube.com/watch?v=exr4TFXsKeY,4.17
Grover Washington Jr ft. Bill Withers - Just The Two Of Us (Karaoke Version),https://www.youtube.com/watch?v=yIyW2lcapHs,4.22
Taylor Swift - Bad Blood (1989 Karaoke Version),https://www.youtube.com/watch?v=cT-oxsG9fWE,3.97
Bill Withers - Ain't No Sunshine (Karaoke Version),https://www.youtube.com/watch?v=zvjhSC9_tjA,2.45
Taylor Swift - Style (Karaoke Version),https://www.youtube.com/watch?v=hjpfQQwlznA,4.15
Billie Eilish - COPYCAT (Karaoke Version),https://www.youtube.com/watch?v=wYScPDqj7dU,3.47
Shakira - Try Everything (Karaoke Version),https://www.youtube.com/watch?v=HJXW27K79T4,4
Katy Perry - Hot 'n' Cold (Karaoke Version),https://www.youtube.com/watch?v=OWd-2SVsV50,4.3
Hailee Steinfeld & Grey ft. ZEDD - STARVING (Karaoke Version),https://www.youtube.com/watch?v=ew8wshsJGCQ,3.62
Katy Perry - I Kissed A Girl (Karaoke Version),https://www.youtube.com/watch?v=2Qq0hEUmnRY,3.3
JoJo Siwa - Boomerang (Karaoke Version),https://www.youtube.com/watch?v=KavWqUmVMYA,4.02
Sara Bareilles - She Used To Be Mine (Karaoke Version),https://www.youtube.com/watch?v=79b9UbLgmB4,4.42
Gabrielle - Out of Reach (Karaoke Version),https://www.youtube.com/watch?v=vUOxk56Q6pA,3.55
Hercules - Go The Distance (Karaoke Version),https://www.youtube.com/watch?v=xswH-FZvwBQ,3.58
Dua Lipa - Don't Start Now (Karaoke Version),https://www.youtube.com/watch?v=jIMJQsBwsWg,3.27
Michael Bublé - It's Beginning To Look A Lot Like Christmas (Karaoke Version),https://www.youtube.com/watch?v=vuNP7Y42wgg,3.37
